so_id,customer_id,warehouse_id,employee_id,order_date,ship_date,status
26334,1149,5,277,2023-09-12,2023-09-16,delivered
26335,707,1,185,2026-02-02,2026-02-06,delivered
26336,948,4,172,2025-05-27,2025-05-30,delivered
26337,707,7,274,2026-06-22,2026-06-23,delivered
26338,54,10,196,2023-05-24,,cancelled
26339,503,4,160,2026-02-08,2026-02-12,delivered
26340,616,2,298,2025-09-29,2025-10-04,delivered
26341,1500,3,126,2023-03-06,,cancelled
26342,1775,9,5,2023-12-19,2023-12-24,delivered
26343,547,3,106,2024-09-08,2024-09-11,delivered
26344,591,3,283,2026-06-19,2026-06-23,delivered
26345,1499,9,22,2023-05-15,2023-05-18,delivered
26346,792,7,176,2023-08-18,2023-08-22,delivered
26347,1706,8,93,2024-12-24,2024-12-28,delivered
26348,1932,6,201,2025-06-21,2025-06-24,delivered
26349,72,9,54,2024-11-17,2024-11-22,shipped
26350,1749,7,206,2023-09-22,2023-09-26,delivered
26351,1523,5,157,2026-03-10,2026-03-12,delivered
26352,1177,9,47,2025-01-30,2025-02-02,shipped
26353,316,9,97,2023-12-16,2023-12-20,delivered
26354,1745,7,164,2024-08-23,2024-08-26,delivered
26355,111,8,196,2025-03-10,2025-03-12,delivered
26356,1102,4,241,2024-07-07,2024-07-12,delivered
26357,768,3,177,2026-07-11,2026-07-16,shipped
26358,1611,10,232,2024-02-11,,pending
26359,523,10,166,2025-01-20,2025-01-23,delivered
26360,38,7,127,2025-04-23,2025-04-25,delivered
26361,471,2,141,2026-05-12,2026-05-15,delivered
26362,1700,3,55,2024-03-30,2024-04-02,delivered
26363,1022,5,299,2024-09-04,2024-09-09,delivered
26364,1518,8,36,2024-06-06,2024-06-11,delivered
26365,1096,10,300,2026-04-29,,cancelled
26366,422,3,165,2024-12-26,2024-12-29,shipped
26367,970,6,88,2026-06-21,2026-06-25,delivered
26368,1126,7,35,2026-02-19,,pending
26369,1258,4,242,2024-05-03,2024-05-05,delivered
26370,1822,8,17,2023-12-18,2023-12-20,delivered
26371,554,5,71,2023-09-14,2023-09-16,delivered
26372,919,10,181,2025-11-22,2025-11-25,delivered
26373,181,7,58,2024-03-02,2024-03-06,delivered
26374,215,8,233,2024-05-25,2024-05-29,delivered
26375,419,9,228,2025-07-01,2025-07-04,delivered
26376,1369,4,229,2023-01-09,2023-01-10,shipped
26377,166,3,94,2024-06-01,2024-06-03,delivered
26378,628,6,46,2026-04-08,2026-04-10,shipped
26379,1809,9,47,2025-11-03,2025-11-07,delivered
26380,1992,5,218,2024-03-10,2024-03-15,shipped
26381,1059,2,67,2023-06-10,2023-06-14,delivered
26382,96,10,95,2023-03-17,2023-03-22,delivered
26383,420,3,272,2026-04-20,2026-04-22,delivered
26384,570,1,263,2026-05-09,2026-05-14,delivered
26385,258,6,247,2025-02-06,2025-02-11,delivered
26386,14,5,243,2023-11-21,2023-11-25,delivered
26387,908,1,295,2026-01-25,2026-01-28,delivered
26388,487,5,136,2025-11-04,2025-11-07,delivered
26389,1581,2,289,2023-10-23,2023-10-28,delivered
26390,1526,4,139,2024-11-24,,cancelled
26391,404,8,227,2025-07-25,2025-07-28,delivered
26392,1117,7,274,2024-05-12,2024-05-14,delivered
26393,924,8,31,2025-04-29,2025-05-04,delivered
26394,253,10,75,2023-09-13,2023-09-14,delivered
26395,189,3,95,2023-07-09,2023-07-11,delivered
26396,486,6,54,2025-11-10,2025-11-12,delivered
26397,1657,10,200,2023-10-11,2023-10-16,delivered
26398,195,8,150,2024-11-04,2024-11-05,delivered
26399,542,8,163,2023-07-02,2023-07-05,delivered
26400,1302,8,28,2026-02-21,2026-02-22,delivered
26401,169,4,222,2026-06-04,2026-06-05,delivered
26402,1299,1,251,2023-06-04,,pending
26403,387,8,72,2026-02-22,2026-02-24,delivered
26404,1400,1,178,2025-03-29,2025-03-31,delivered
26405,340,10,96,2025-07-30,2025-07-31,delivered
26406,1560,6,126,2024-08-13,2024-08-18,delivered
26407,1705,9,200,2025-06-19,2025-06-20,delivered
26408,1835,1,11,2024-02-19,2024-02-21,delivered
26409,191,7,145,2025-11-08,2025-11-11,shipped
26410,1454,3,297,2024-09-18,2024-09-20,shipped
26411,337,1,12,2023-01-22,2023-01-23,shipped
26412,1035,7,26,2023-08-26,2023-08-27,shipped
26413,101,7,271,2025-05-29,2025-05-31,delivered
26414,679,4,283,2023-12-14,2023-12-15,delivered
26415,1788,9,48,2025-11-09,2025-11-10,delivered
26416,1006,2,191,2025-06-11,2025-06-13,delivered
26417,145,2,119,2026-02-22,2026-02-24,delivered
26418,1385,4,259,2026-02-24,2026-02-25,delivered
26419,1445,6,176,2025-12-02,2025-12-04,delivered
26420,1036,2,172,2025-01-24,2025-01-26,delivered
26421,1479,3,120,2024-08-30,2024-09-04,delivered
26422,185,3,295,2025-11-30,2025-12-02,delivered
26423,609,10,281,2026-07-31,2026-08-05,delivered
26424,620,8,85,2025-06-23,2025-06-25,delivered
26425,925,4,94,2023-05-27,2023-06-01,delivered
26426,733,2,28,2023-07-25,2023-07-30,shipped
26427,1971,4,7,2025-05-14,2025-05-19,delivered
26428,1413,3,247,2026-03-22,2026-03-26,delivered
26429,243,3,18,2023-09-25,2023-09-29,delivered
26430,1248,3,28,2024-02-03,2024-02-07,shipped
26431,127,3,209,2024-12-09,2024-12-12,delivered
26432,1619,4,247,2023-01-17,2023-01-18,delivered
26433,601,2,196,2024-03-28,,cancelled
26434,789,8,57,2025-09-07,2025-09-12,delivered
26435,1868,9,5,2023-02-13,2023-02-18,delivered
26436,1224,1,96,2024-01-13,2024-01-18,delivered
26437,1706,1,129,2026-01-05,2026-01-08,delivered
26438,1388,5,62,2023-07-30,2023-07-31,shipped
26439,354,8,149,2023-12-26,2023-12-29,delivered
26440,1703,7,269,2024-05-19,2024-05-21,delivered
26441,1248,10,80,2024-04-20,2024-04-25,delivered
26442,210,7,268,2025-11-20,2025-11-22,delivered
26443,1862,1,124,2023-11-16,2023-11-17,delivered
26444,421,7,33,2023-01-02,2023-01-06,delivered
26445,195,1,142,2023-08-25,2023-08-27,delivered
26446,1841,1,105,2025-05-15,2025-05-16,delivered
26447,974,2,109,2023-01-18,2023-01-21,delivered
26448,731,4,177,2023-05-09,2023-05-11,delivered
26449,438,4,171,2026-01-29,,cancelled
26450,1383,1,296,2023-12-16,2023-12-18,delivered
26451,725,5,68,2025-01-25,2025-01-27,delivered
26452,1161,9,282,2023-03-22,2023-03-25,delivered
26453,1125,5,187,2025-11-09,2025-11-12,delivered
26454,1578,4,265,2025-02-21,2025-02-22,delivered
26455,632,6,165,2026-01-06,2026-01-07,delivered
26456,1027,5,228,2024-01-20,2024-01-22,delivered
26457,148,1,47,2026-05-17,2026-05-22,delivered
26458,1153,3,290,2026-03-23,2026-03-28,delivered
26459,107,10,26,2023-12-03,2023-12-05,delivered
26460,625,7,70,2025-12-22,2025-12-24,delivered
26461,1704,2,46,2026-03-08,2026-03-10,delivered
26462,115,7,214,2023-06-30,2023-07-01,delivered
26463,1922,4,100,2023-05-21,,cancelled
26464,587,5,227,2025-12-12,2025-12-13,delivered
26465,343,6,178,2025-01-13,,pending
26466,1578,10,232,2025-07-21,2025-07-25,delivered
26467,1396,6,278,2025-03-08,2025-03-10,delivered
26468,858,5,130,2025-10-19,,pending
26469,331,7,60,2023-10-04,2023-10-06,shipped
26470,442,10,263,2025-04-02,2025-04-04,shipped
26471,1550,4,167,2025-05-20,2025-05-22,delivered
26472,1781,9,105,2025-08-29,2025-08-31,shipped
26473,771,4,275,2023-08-10,,cancelled
26474,1343,5,67,2024-05-28,2024-06-01,shipped
26475,435,4,22,2023-11-30,2023-12-05,shipped
26476,1309,10,262,2026-01-20,,cancelled
26477,1044,6,41,2026-04-08,2026-04-10,delivered
26478,1378,5,246,2026-02-02,2026-02-06,delivered
26479,1552,6,180,2023-08-19,2023-08-20,shipped
26480,548,3,161,2024-08-10,2024-08-12,delivered
26481,1618,5,159,2024-08-01,2024-08-05,shipped
26482,288,6,178,2024-09-13,2024-09-16,delivered
26483,258,7,274,2025-11-04,2025-11-09,shipped
26484,883,8,5,2025-11-06,2025-11-07,delivered
26485,450,7,267,2023-05-24,2023-05-25,delivered
26486,330,2,87,2025-10-14,2025-10-15,delivered
26487,1712,7,175,2026-01-10,2026-01-15,delivered
26488,22,2,196,2026-03-04,2026-03-07,delivered
26489,552,10,110,2024-02-02,2024-02-03,delivered
26490,1050,8,275,2024-04-16,2024-04-19,delivered
26491,1038,2,134,2023-07-02,2023-07-04,delivered
26492,1616,6,254,2024-05-09,2024-05-13,delivered
26493,862,1,231,2023-06-01,2023-06-05,delivered
26494,1616,6,2,2024-12-05,2024-12-09,delivered
26495,314,8,213,2023-04-19,2023-04-23,shipped
26496,182,1,214,2025-08-14,2025-08-16,delivered
26497,1975,9,281,2025-06-11,2025-06-13,delivered
26498,963,8,42,2023-02-12,2023-02-13,delivered
26499,1775,3,112,2024-06-18,,cancelled
26500,417,1,287,2023-01-28,2023-01-29,shipped
26501,1604,3,264,2023-12-20,2023-12-23,delivered
26502,1235,5,90,2024-11-28,2024-12-02,delivered
26503,27,2,165,2023-12-06,2023-12-10,delivered
26504,759,9,89,2024-03-02,2024-03-05,delivered
26505,854,8,242,2024-06-29,2024-07-02,delivered
26506,1027,6,111,2023-09-19,2023-09-23,delivered
26507,1389,1,118,2024-05-13,2024-05-16,delivered
26508,1296,8,120,2024-06-17,2024-06-18,delivered
26509,1504,1,118,2026-05-20,2026-05-25,delivered
26510,841,9,75,2026-04-22,,cancelled
26511,749,5,93,2024-10-07,,cancelled
26512,128,7,288,2026-02-15,2026-02-17,delivered
26513,356,6,290,2026-02-16,2026-02-18,delivered
26514,223,6,55,2023-06-08,2023-06-13,delivered
26515,1473,9,59,2025-08-27,2025-09-01,delivered
26516,1832,7,25,2025-10-28,2025-10-30,delivered
26517,324,5,189,2024-07-06,2024-07-11,shipped
26518,1359,7,62,2023-08-21,2023-08-26,delivered
26519,1384,9,242,2023-01-11,2023-01-14,delivered
26520,1354,5,75,2024-08-17,2024-08-18,delivered
26521,1274,8,42,2024-12-29,2025-01-01,delivered
26522,1208,1,193,2023-11-21,2023-11-25,delivered
26523,898,5,55,2023-12-27,2023-12-30,shipped
26524,692,10,217,2024-10-10,2024-10-15,delivered
26525,709,4,12,2023-11-16,2023-11-21,delivered
26526,1168,4,176,2023-02-09,2023-02-12,shipped
26527,369,10,80,2023-09-23,2023-09-28,shipped
26528,96,3,172,2026-01-01,2026-01-02,delivered
26529,1282,7,118,2023-07-31,2023-08-04,shipped
26530,7,7,200,2025-01-06,2025-01-07,delivered
26531,52,2,282,2026-03-22,2026-03-23,delivered
26532,1648,9,206,2024-06-28,2024-06-30,delivered
26533,174,10,163,2026-05-05,2026-05-06,shipped
26534,785,1,250,2025-01-10,2025-01-14,delivered
26535,1851,8,119,2025-05-04,2025-05-06,delivered
26536,1866,10,278,2025-04-24,2025-04-29,shipped
26537,1083,5,232,2023-02-04,2023-02-05,shipped
26538,1714,7,62,2024-09-25,,cancelled
26539,455,10,275,2024-02-26,2024-02-27,delivered
26540,760,1,225,2023-01-05,2023-01-10,delivered
26541,669,5,85,2025-01-21,2025-01-23,delivered
26542,1227,4,151,2023-11-01,2023-11-02,delivered
26543,1500,5,32,2023-05-08,2023-05-11,delivered
26544,1843,8,291,2025-04-04,2025-04-08,delivered
26545,1706,4,266,2026-02-05,2026-02-09,delivered
26546,1457,8,257,2023-05-08,2023-05-12,delivered
26547,1182,9,271,2023-01-24,2023-01-27,delivered
26548,1994,10,259,2025-11-30,2025-12-03,delivered
26549,1608,4,72,2026-03-08,2026-03-10,delivered
26550,642,4,238,2026-02-23,2026-02-27,delivered
26551,1337,5,171,2024-11-16,2024-11-19,delivered
26552,1470,5,137,2026-04-05,,cancelled
26553,360,1,200,2025-04-17,2025-04-18,delivered
26554,935,6,173,2023-04-27,2023-04-29,delivered
26555,1319,5,56,2024-05-09,,cancelled
26556,103,8,145,2024-12-31,2025-01-04,delivered
26557,1277,5,149,2026-07-13,2026-07-16,shipped
26558,1684,9,101,2025-04-02,2025-04-03,delivered
26559,1082,7,95,2026-07-14,2026-07-16,delivered
26560,2,3,298,2026-05-20,2026-05-21,delivered
26561,1748,8,169,2025-11-25,2025-11-30,delivered
26562,1252,3,62,2023-04-21,2023-04-26,delivered
26563,630,6,63,2025-09-05,,pending
26564,1167,4,13,2023-08-06,2023-08-07,delivered
26565,157,1,180,2023-08-28,,pending
26566,359,9,83,2023-07-19,2023-07-22,delivered
26567,1000,5,22,2025-04-18,2025-04-19,delivered
26568,1828,2,4,2024-03-31,2024-04-02,delivered
26569,1835,6,1,2024-11-14,,pending
26570,248,4,46,2023-12-22,2023-12-27,delivered
26571,419,5,39,2024-11-12,2024-11-14,delivered
26572,331,6,192,2025-08-19,2025-08-23,delivered
26573,1129,8,279,2024-08-23,2024-08-24,shipped
26574,1348,2,56,2025-01-25,2025-01-30,shipped
26575,250,2,293,2023-05-01,2023-05-05,delivered
26576,783,1,25,2023-12-24,2023-12-29,delivered
26577,1085,5,204,2023-05-05,2023-05-10,delivered
26578,1813,7,185,2025-04-09,2025-04-14,delivered
26579,1474,9,262,2024-02-27,2024-03-03,delivered
26580,286,4,251,2024-03-15,2024-03-16,delivered
26581,657,5,276,2025-01-05,2025-01-09,delivered
26582,628,6,87,2026-02-21,2026-02-25,delivered
26583,1074,1,134,2026-02-06,2026-02-08,delivered
26584,981,8,45,2023-01-02,,cancelled
26585,1168,10,1,2023-11-10,2023-11-13,delivered
26586,235,3,257,2026-01-02,2026-01-04,delivered
26587,459,9,204,2024-12-08,2024-12-12,shipped
26588,1475,4,177,2023-12-05,2023-12-07,delivered
26589,269,10,300,2025-09-18,2025-09-19,delivered
26590,1550,1,131,2025-07-21,2025-07-22,delivered
26591,1661,2,153,2025-04-12,2025-04-14,delivered
26592,404,10,122,2023-09-24,2023-09-26,delivered
26593,1995,3,263,2024-05-20,2024-05-25,delivered
26594,561,9,17,2025-05-15,2025-05-18,delivered
26595,305,9,122,2024-09-04,2024-09-09,delivered
26596,852,3,55,2023-03-17,2023-03-18,delivered
26597,1525,8,94,2026-04-03,2026-04-04,delivered
26598,353,6,10,2024-09-10,2024-09-12,delivered
26599,1429,9,115,2023-11-26,2023-11-28,delivered
26600,1959,9,20,2023-04-14,2023-04-15,delivered
26601,127,2,42,2023-10-23,2023-10-28,delivered
26602,1479,3,188,2024-02-24,2024-02-25,shipped
26603,89,2,298,2025-08-05,2025-08-08,delivered
26604,770,2,294,2024-07-30,2024-07-31,delivered
26605,739,1,179,2025-09-24,2025-09-27,delivered
26606,726,10,53,2024-02-07,2024-02-11,shipped
26607,697,5,106,2025-01-20,2025-01-21,delivered
26608,871,6,247,2026-01-10,,pending
26609,373,1,216,2025-07-17,2025-07-20,delivered
26610,930,4,264,2023-07-27,,cancelled
26611,298,9,140,2023-09-05,2023-09-08,delivered
26612,1503,4,167,2023-11-27,2023-12-01,delivered
26613,429,10,99,2023-05-25,,pending
26614,1634,2,210,2023-06-14,2023-06-19,delivered
26615,855,3,178,2025-05-28,2025-05-29,shipped
26616,414,8,125,2024-01-27,2024-01-29,delivered
26617,859,7,50,2023-02-19,2023-02-23,delivered
26618,1174,9,132,2026-01-25,2026-01-29,delivered
26619,1604,9,213,2023-08-06,2023-08-09,delivered
26620,1776,1,79,2023-03-24,,pending
26621,1346,7,53,2025-12-11,2025-12-14,delivered
26622,157,9,6,2024-08-03,2024-08-07,shipped
26623,1582,2,186,2025-08-31,2025-09-02,delivered
26624,1024,5,167,2023-10-20,2023-10-22,delivered
26625,753,10,148,2025-04-27,2025-05-02,delivered
26626,1360,9,157,2025-10-14,2025-10-17,delivered
26627,1289,6,296,2025-01-23,2025-01-28,delivered
26628,730,4,5,2025-04-10,2025-04-11,delivered
26629,1881,8,89,2025-06-08,2025-06-10,shipped
26630,673,2,100,2023-06-28,,cancelled
26631,1180,8,121,2024-04-09,2024-04-10,delivered
26632,1408,1,165,2025-09-20,2025-09-24,delivered
26633,1491,2,182,2024-07-28,2024-07-31,shipped
26634,1719,7,204,2023-05-11,2023-05-16,delivered
26635,1954,6,223,2023-12-06,,cancelled
26636,139,7,5,2024-06-22,2024-06-27,delivered
26637,213,3,215,2025-01-18,2025-01-21,delivered
26638,665,7,262,2025-01-22,2025-01-26,delivered
26639,703,6,111,2025-09-18,2025-09-20,delivered
26640,1984,3,136,2023-10-04,2023-10-07,delivered
26641,1282,1,258,2024-05-10,2024-05-15,delivered
26642,1403,3,33,2023-01-28,2023-01-29,delivered
26643,253,4,119,2024-07-23,2024-07-25,delivered
26644,383,1,244,2024-02-24,2024-02-26,delivered
26645,1971,3,29,2025-09-17,2025-09-18,delivered
26646,785,3,205,2024-01-23,,pending
26647,5,6,58,2025-01-19,2025-01-21,shipped
26648,498,10,288,2024-09-27,2024-09-29,delivered
26649,1107,1,260,2026-01-31,2026-02-04,delivered
26650,1487,4,150,2023-04-22,2023-04-27,delivered
26651,466,6,253,2025-08-25,2025-08-29,delivered
26652,921,3,206,2025-05-15,2025-05-18,delivered
26653,1987,6,157,2026-04-15,2026-04-20,delivered
26654,402,4,154,2023-05-01,2023-05-06,delivered
26655,780,9,272,2025-06-10,2025-06-15,delivered
26656,1053,6,234,2026-03-15,2026-03-16,delivered
26657,201,7,25,2023-04-26,2023-04-28,delivered
26658,759,3,202,2023-06-11,2023-06-12,delivered
26659,1584,3,263,2024-05-01,2024-05-05,delivered
26660,1985,1,212,2025-02-05,2025-02-09,delivered
26661,408,9,256,2024-01-27,2024-01-31,delivered
26662,94,5,196,2024-05-30,2024-06-01,delivered
26663,1828,5,129,2023-11-09,2023-11-10,delivered
26664,487,4,53,2025-08-19,2025-08-22,delivered
26665,1656,10,26,2026-05-02,2026-05-06,delivered
26666,1829,9,4,2024-11-21,2024-11-25,delivered
26667,438,6,173,2023-06-21,2023-06-26,delivered
26668,18,3,204,2025-12-28,2025-12-31,delivered
26669,895,7,73,2024-06-08,2024-06-12,delivered
26670,1587,5,132,2024-03-03,2024-03-06,delivered
26671,928,8,25,2026-04-30,,pending
26672,1704,9,259,2024-04-24,2024-04-27,shipped
26673,596,5,273,2023-04-30,2023-05-05,shipped
26674,759,6,188,2024-05-14,2024-05-18,delivered
26675,188,5,167,2025-08-10,2025-08-12,delivered
26676,1214,6,277,2025-07-14,2025-07-15,delivered
26677,805,8,61,2023-06-22,2023-06-23,delivered
26678,1110,9,233,2024-11-24,2024-11-27,delivered
26679,74,10,68,2023-08-21,2023-08-22,delivered
26680,1795,3,90,2023-04-04,2023-04-09,delivered
26681,1529,3,285,2023-04-12,2023-04-13,delivered
26682,954,9,257,2023-11-23,2023-11-27,delivered
26683,1199,9,212,2023-12-07,2023-12-11,delivered
26684,973,6,245,2023-09-26,2023-09-30,delivered
26685,775,3,115,2025-09-01,2025-09-03,delivered
26686,1635,3,176,2024-10-26,2024-10-31,delivered
26687,331,9,187,2023-11-16,2023-11-19,delivered
26688,1615,10,268,2024-12-30,2025-01-01,delivered
26689,117,2,245,2025-10-08,2025-10-12,delivered
26690,1978,3,142,2024-05-24,2024-05-27,delivered
26691,1169,7,218,2025-09-24,2025-09-25,delivered
26692,726,6,41,2026-01-17,2026-01-20,delivered
26693,703,6,295,2025-01-22,2025-01-24,delivered
26694,1626,6,259,2023-01-23,2023-01-28,delivered
26695,928,5,255,2026-07-08,,pending
26696,1118,10,207,2023-06-27,2023-06-30,shipped
26697,1688,10,71,2024-11-21,2024-11-23,shipped
26698,627,2,187,2023-03-13,2023-03-15,delivered
26699,996,2,67,2025-07-02,2025-07-06,delivered
26700,570,8,225,2024-12-18,2024-12-23,delivered
26701,970,5,262,2024-11-14,2024-11-18,delivered
26702,906,4,272,2023-07-03,,pending
26703,1154,1,31,2023-11-06,2023-11-08,delivered
26704,729,7,127,2023-11-13,2023-11-15,delivered
26705,1671,1,262,2025-02-02,2025-02-07,delivered
26706,307,3,22,2025-06-13,2025-06-18,shipped
26707,1021,5,134,2024-11-12,2024-11-13,delivered
26708,876,1,95,2026-03-13,2026-03-16,delivered
26709,1471,8,145,2023-02-01,,cancelled
26710,854,3,252,2025-03-07,2025-03-08,shipped
26711,923,6,47,2023-12-11,,cancelled
26712,1273,1,219,2026-05-19,2026-05-22,delivered
26713,1231,5,114,2026-03-24,2026-03-27,delivered
26714,1474,10,274,2025-04-03,2025-04-07,delivered
26715,1477,1,18,2023-10-17,2023-10-18,delivered
26716,1049,4,8,2025-09-17,2025-09-21,delivered
26717,1099,5,158,2024-11-04,2024-11-08,delivered
26718,1449,6,35,2024-03-28,2024-04-02,delivered
26719,1210,4,33,2025-06-03,2025-06-05,delivered
26720,463,9,75,2025-09-06,2025-09-08,delivered
26721,1737,7,49,2025-03-04,2025-03-08,delivered
26722,1773,4,12,2024-04-28,2024-05-03,delivered
26723,482,3,190,2026-05-13,2026-05-16,delivered
26724,1006,7,270,2026-05-14,2026-05-15,delivered
26725,26,9,186,2024-08-16,2024-08-17,delivered
26726,1594,8,12,2026-01-04,2026-01-06,shipped
26727,1416,2,95,2026-03-02,2026-03-04,delivered
26728,636,2,69,2025-04-01,,pending
26729,313,6,79,2024-05-02,,cancelled
26730,497,5,286,2024-11-12,2024-11-13,delivered
26731,1004,8,290,2024-01-24,2024-01-25,delivered
26732,1297,1,181,2025-02-01,2025-02-05,delivered
26733,943,1,212,2024-05-11,2024-05-13,delivered
26734,178,3,113,2024-08-25,2024-08-28,delivered
26735,1856,6,245,2026-01-12,2026-01-13,delivered
26736,323,8,214,2023-05-09,2023-05-11,delivered
26737,398,5,39,2023-11-25,2023-11-29,delivered
26738,1999,4,19,2023-07-28,2023-07-29,delivered
26739,575,1,243,2026-05-09,2026-05-11,delivered
26740,1637,7,136,2025-05-06,2025-05-07,delivered
26741,1682,7,156,2026-07-06,2026-07-07,delivered
26742,700,8,180,2024-08-13,2024-08-17,delivered
26743,1911,9,255,2024-03-20,2024-03-22,delivered
26744,194,2,192,2024-12-02,,pending
26745,980,2,29,2024-11-17,,pending
26746,920,4,175,2023-12-31,2024-01-03,delivered
26747,128,1,105,2025-11-09,2025-11-14,delivered
26748,781,5,109,2023-03-28,2023-03-30,delivered
26749,1499,2,114,2025-07-22,2025-07-26,delivered
26750,1848,5,78,2025-09-27,2025-10-01,delivered
26751,230,9,293,2023-09-06,2023-09-07,shipped
26752,1748,5,233,2024-12-13,,pending
26753,1933,2,58,2026-01-11,2026-01-14,delivered
26754,750,1,289,2024-05-28,2024-05-29,delivered
26755,1827,10,204,2025-05-07,2025-05-08,delivered
26756,1079,8,38,2024-01-24,2024-01-25,delivered
26757,1076,2,83,2023-10-23,,cancelled
26758,228,5,192,2026-05-29,2026-06-01,shipped
26759,1977,9,284,2023-05-19,2023-05-22,delivered
26760,113,2,152,2024-12-06,2024-12-08,delivered
26761,1366,9,14,2024-07-05,2024-07-06,delivered
26762,387,5,66,2026-03-17,2026-03-18,delivered
26763,1057,10,179,2024-01-01,2024-01-02,delivered
26764,1775,8,194,2023-08-09,2023-08-14,delivered
26765,151,1,246,2025-11-12,2025-11-14,delivered
26766,1118,4,87,2024-10-29,2024-10-31,delivered
26767,1309,10,81,2024-04-01,2024-04-02,delivered
26768,1059,7,118,2025-04-17,2025-04-21,delivered
26769,269,8,179,2025-12-04,2025-12-08,delivered
26770,1561,3,178,2023-05-14,2023-05-15,delivered
26771,492,5,44,2023-06-13,2023-06-14,shipped
26772,870,3,218,2024-01-07,,cancelled
26773,1264,8,199,2024-02-01,2024-02-02,delivered
26774,1366,9,214,2025-12-02,2025-12-04,shipped
26775,1266,2,86,2023-06-08,2023-06-13,delivered
26776,1011,6,285,2023-06-28,2023-07-01,delivered
26777,1184,4,243,2024-04-03,2024-04-08,delivered
26778,407,10,51,2024-06-10,2024-06-13,delivered
26779,1359,1,72,2025-03-19,2025-03-20,delivered
26780,93,4,64,2024-07-28,2024-08-01,delivered
26781,447,10,24,2025-12-07,2025-12-08,delivered
26782,1331,5,250,2024-05-19,,pending
26783,303,10,5,2023-08-31,,pending
26784,388,4,257,2024-04-20,2024-04-22,delivered
26785,1895,5,15,2025-08-14,2025-08-19,delivered
26786,502,4,267,2023-09-30,2023-10-05,delivered
26787,1639,10,241,2025-03-20,2025-03-24,delivered
26788,182,5,173,2025-04-29,2025-05-01,delivered
26789,1860,7,158,2024-10-03,2024-10-06,delivered
26790,1865,2,210,2026-02-16,2026-02-17,delivered
26791,318,1,192,2025-03-15,2025-03-20,delivered
26792,1329,4,212,2023-09-01,2023-09-06,delivered
26793,43,4,149,2025-06-28,2025-07-03,delivered
26794,70,5,183,2024-08-24,2024-08-29,delivered
26795,1326,7,131,2023-10-25,2023-10-29,delivered
26796,317,1,55,2025-11-13,2025-11-18,shipped
26797,440,7,180,2023-08-14,2023-08-16,delivered
26798,1570,8,287,2024-08-13,2024-08-17,delivered
26799,751,1,117,2024-03-23,2024-03-24,delivered
26800,1360,5,300,2026-07-21,2026-07-23,delivered
26801,542,3,149,2024-05-19,2024-05-24,delivered
26802,380,9,286,2026-01-13,2026-01-17,delivered
26803,616,9,138,2023-06-02,2023-06-05,delivered
26804,1854,5,66,2023-09-09,2023-09-12,delivered
26805,775,6,277,2025-06-22,2025-06-24,delivered
26806,1689,7,208,2023-03-09,2023-03-14,shipped
26807,766,2,295,2026-04-30,2026-05-05,delivered
26808,1414,10,57,2024-01-01,2024-01-04,delivered
26809,299,3,2,2025-11-28,2025-11-29,delivered
26810,993,4,153,2024-08-31,2024-09-02,delivered
26811,1240,1,261,2024-09-24,2024-09-25,shipped
26812,1163,4,298,2026-03-20,2026-03-21,delivered
26813,1084,5,7,2025-12-27,2025-12-31,delivered
26814,672,4,280,2025-02-16,2025-02-19,shipped
26815,1885,4,89,2023-09-07,2023-09-12,delivered
26816,1501,2,240,2023-04-06,2023-04-07,shipped
26817,130,2,123,2025-09-05,2025-09-09,delivered
26818,467,4,221,2026-01-18,2026-01-22,delivered
26819,944,10,228,2025-06-07,2025-06-10,delivered
26820,157,9,6,2026-03-02,2026-03-03,delivered
26821,1859,8,230,2023-07-18,2023-07-19,delivered
26822,1312,4,112,2024-12-25,2024-12-27,delivered
26823,596,4,200,2025-07-12,2025-07-13,delivered
26824,64,2,235,2023-01-07,2023-01-10,delivered
26825,1154,5,281,2025-03-22,2025-03-23,delivered
26826,818,1,32,2024-02-12,2024-02-14,delivered
26827,1335,4,139,2023-07-28,2023-07-30,delivered
26828,690,4,109,2025-07-19,2025-07-22,delivered
26829,808,7,53,2026-07-04,2026-07-05,delivered
26830,1822,1,279,2025-01-15,2025-01-18,delivered
26831,1419,5,30,2025-02-08,2025-02-10,delivered
26832,1106,9,277,2025-07-10,2025-07-12,delivered
26833,1134,8,221,2023-02-20,2023-02-22,delivered
26834,1745,6,52,2025-02-06,2025-02-09,delivered
26835,390,4,102,2024-11-23,2024-11-24,delivered
26836,1022,8,154,2023-10-30,2023-11-04,delivered
26837,1399,3,163,2025-06-05,2025-06-09,delivered
26838,1206,6,11,2024-01-18,2024-01-23,shipped
26839,1081,9,295,2024-12-10,2024-12-12,delivered
26840,1954,9,177,2026-05-30,2026-06-02,delivered
26841,999,10,175,2024-04-10,2024-04-15,shipped
26842,351,1,26,2025-01-06,2025-01-09,delivered
26843,1691,10,168,2024-04-06,2024-04-08,delivered
26844,792,7,152,2023-01-19,,pending
26845,1045,8,28,2024-08-15,2024-08-20,delivered
26846,200,1,137,2024-08-01,2024-08-06,delivered
26847,59,3,9,2025-07-15,2025-07-18,shipped
26848,1635,5,198,2023-05-17,2023-05-18,delivered
26849,702,5,149,2023-12-29,2023-12-30,shipped
26850,1788,5,95,2024-05-10,2024-05-15,shipped
26851,351,5,173,2024-08-27,2024-08-30,delivered
